"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"561",4373583,"3e Arrondissement","lyon","france",45.75241,4.89628,"House","Private room",4,2,3,45,1,1125,0,"2020-07-25",1350
"562",4373628,"3e Arrondissement","lyon","france",45.74827,4.86691,"Apartment","Entire home/apt",5,3,3,90,1,3,0,"2020-07-25",2700
"563",4373663,"6e Arrondissement","lyon","france",45.77022,4.85245,"Apartment","Entire home/apt",4,2,2,180,3,1125,0,"2020-07-25",5400
"564",4374438,"7e Arrondissement","lyon","france",45.75096,4.85235,"Apartment","Entire home/apt",2,0,1,47,2,90,14,"2020-07-25",752
"565",4374640,"6e Arrondissement","lyon","france",45.76958,4.85105,"Loft","Entire home/apt",4,2,2,250,2,30,30,"2020-07-25",0
"566",4376691,"9e Arrondissement","lyon","france",45.76587,4.81682,"Apartment","Entire home/apt",4,2,2,80,3,1125,28,"2020-07-25",160
"567",4376928,"7e Arrondissement","lyon","france",45.73177,4.83512,"Apartment","Entire home/apt",3,1,3,85,1,1125,0,"2020-07-25",2550
"568",4376997,"2e Arrondissement","lyon","france",45.75541,4.82693,"Bed and breakfast","Hotel room",2,1,1,110,1,1125,24,"2020-07-25",660
"569",4385506,"1er Arrondissement","lyon","france",45.77259,4.82664,"Apartment","Entire home/apt",2,1,1,50,2,1125,0,"2020-07-25",1500
"570",4392049,"5e Arrondissement","lyon","france",45.76215,4.82553,"Loft","Entire home/apt",5,2,3,130,3,60,30,"2020-07-25",0
"571",4393303,"8e Arrondissement","lyon","france",45.74172,4.87534,"House","Private room",2,1,2,35,1,1125,18,"2020-07-25",420
