"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30"
"875","belgium","antwerp","2020-05-27",21878197,"Historisch Centrum",51.21886,4.39983,"Apartment","Entire home/apt",3,1,1,69,1,1125,0
"876","belgium","antwerp","2020-05-27",21933479,"Tuinwijk",51.26568,4.45667,"House","Private room",3,1,2,22,1,5,25
"877","belgium","antwerp","2020-05-27",21942782,"Haringrode",51.20173,4.42508,"Apartment","Entire home/apt",3,1,2,77,1,60,0
"878","belgium","antwerp","2020-05-27",21957850,"Theaterbuurt-Meir",51.21102,4.40514,"Apartment","Entire home/apt",4,2,2,115,2,1125,0
"879","belgium","antwerp","2020-05-27",21978966,"Deurne Zuid West",51.2079,4.45329,"Loft","Entire home/apt",3,1,2,75,1,1125,29
"880","belgium","antwerp","2020-05-27",21994745,"Hoboken - Centrum",51.16892,4.36182,"Loft","Entire home/apt",4,1,3,70,1,31,0
"881","belgium","antwerp","2020-05-27",21995517,"Historisch Centrum",51.22386,4.40273,"Condominium","Entire home/apt",3,1,2,65,3,31,0
"882","belgium","antwerp","2020-05-27",22006435,"Haringrode",51.20282,4.42369,"Loft","Private room",2,1,1,45,2,1125,29
"883","belgium","antwerp","2020-05-27",22023486,"Amandus - Atheneum",51.21885,4.4225,"Apartment","Entire home/apt",5,2,2,99,2,99,30
"884","belgium","antwerp","2020-05-27",22043751,"Stadspark",51.20348,4.41218,"Loft","Entire home/apt",2,1,0,130,2,268,0
"885","belgium","antwerp","2020-05-27",22062314,"Groenenhoek",51.20014,4.44135,"Apartment","Entire home/apt",2,1,1,150,2,1125,0
"886","belgium","antwerp","2020-05-27",22070906,"Stuivenberg",51.22539,4.43237,"Apartment","Private room",4,1,3,27,1,1125,2
"887","belgium","antwerp","2020-05-27",22073835,"Universiteitsbuurt",51.22461,4.41295,"Apartment","Entire home/apt",3,1,1,70,15,24,0
"888","belgium","antwerp","2020-05-27",22097777,"Amandus - Atheneum",51.22273,4.42091,"Guest suite","Entire home/apt",2,1,1,59,1,50,30
"889","belgium","antwerp","2020-05-27",22102755,"Deurne Zuid Oost",51.1996,4.46003,"Apartment","Entire home/apt",3,2,2,35,1,150,0
"890","belgium","antwerp","2020-05-27",22116787,"Haringrode",51.20594,4.42095,"House","Entire home/apt",16,7,20,550,7,1125,29
"891","belgium","antwerp","2020-05-27",22134240,"Borgerhout Extra Muros",51.19944,4.44882,"Apartment","Entire home/apt",4,2,4,75,1,30,30
"892","belgium","antwerp","2020-05-27",22160486,"Harmonie",51.20976,4.40617,"Apartment","Entire home/apt",2,1,1,100,1,365,0
"893","belgium","antwerp","2020-05-27",22162322,"Deurne Zuid West",51.21105,4.45447,"Apartment","Entire home/apt",4,2,2,39,4,1125,0
"894","belgium","antwerp","2020-05-27",22169539,"Amandus - Atheneum",51.22155,4.41843,"Other","Private room",10,10,10,49,15,1125,30
"895","belgium","antwerp","2020-05-27",22169585,"Zurenborg",51.20752,4.43029,"Apartment","Entire home/apt",4,1,1,150,5,1125,0
"896","belgium","antwerp","2020-05-27",22181904,"Oud - Berchem",51.20551,4.43296,"Guest suite","Private room",3,1,2,65,1,10,0
"897","belgium","antwerp","2020-05-27",22191315,"Historisch Centrum",51.22092,4.40246,"Apartment","Entire home/apt",2,0,1,60,2,1125,16
"898","belgium","antwerp","2020-05-27",22199614,"Borgerhout Intra Muros Zuid",51.21275,4.44003,"Apartment","Private room",1,0,2,35,4,14,23
"899","belgium","antwerp","2020-05-27",22201721,"Amandus - Atheneum",51.22517,4.41922,"Apartment","Private room",2,1,1,100,1,1125,0
"900","belgium","antwerp","2020-05-27",22235229,"Stadspark",51.20278,4.41355,"Apartment","Entire home/apt",4,2,3,70,1,1125,0
"901","belgium","antwerp","2020-05-27",22254325,"Oud - Berchem",51.1997,4.43066,"Townhouse","Private room",2,1,1,75,2,7,0
"902","belgium","antwerp","2020-05-27",22262291,"Historisch Centrum",51.22434,4.4048,"Other","Private room",2,2,2,65,5,10,0
"903","belgium","antwerp","2020-05-27",22284431,"Deurne Zuid Oost",51.19648,4.46373,"House","Entire home/apt",6,2,3,125,4,1125,0
"904","belgium","antwerp","2020-05-27",22322894,"Stuivenberg",51.22662,4.43402,"House","Private room",2,1,1,20,1,1125,25
"905","belgium","antwerp","2020-05-27",22335828,"Wilrijk Centrum",51.17245,4.3903,"Townhouse","Entire home/apt",8,4,5,65,1,110,15
"906","belgium","antwerp","2020-05-27",22372045,"Centraal Station",51.21756,4.42594,"Apartment","Entire home/apt",6,2,3,100,2,1125,30
"907","belgium","antwerp","2020-05-27",22372515,"Borgerhout Intra Muros Zuid",51.21139,4.42912,"Apartment","Entire home/apt",4,2,2,63,1,1125,0
"908","belgium","antwerp","2020-05-27",22404084,"Stadspark",51.2049,4.41548,"Boutique hotel","Entire home/apt",2,1,1,135,1,1125,0
"909","belgium","antwerp","2020-05-27",22430104,"Hoogte",51.17514,4.40752,"Apartment","Entire home/apt",2,1,1,100,2,1125,28
"910","belgium","antwerp","2020-05-27",22452502,"Zuid",51.20732,4.39021,"Apartment","Entire home/apt",4,2,2,165,2,31,0
"911","belgium","antwerp","2020-05-27",22460081,"Historisch Centrum",51.22026,4.40276,"Apartment","Entire home/apt",3,1,1,44,2,7,0
"912","belgium","antwerp","2020-05-27",22465258,"Theaterbuurt-Meir",51.2153,4.40878,"Apartment","Entire home/apt",2,1,1,95,2,1125,0
"913","belgium","antwerp","2020-05-27",22465835,"Borgerhout Extra Muros",51.20843,4.4512,"Townhouse","Entire home/apt",9,2,4,150,1,1125,30
"914","belgium","antwerp","2020-05-27",22508997,"Oud - Berchem",51.20467,4.43103,"Guest suite","Private room",3,1,2,90,1,10,0
"915","belgium","antwerp","2020-05-27",22547550,"Borgerhout Intra Muros Noord",51.21544,4.43825,"Apartment","Private room",2,1,1,31,1,26,0
"916","belgium","antwerp","2020-05-27",22585207,"Borgerhout Extra Muros",51.19981,4.4565,"Apartment","Entire home/apt",4,2,2,80,2,200,18
"917","belgium","antwerp","2020-05-27",22613237,"Zuid",51.21138,4.39278,"Apartment","Entire home/apt",1,0,0,60,300,365,28
"918","belgium","antwerp","2020-05-27",22632610,"Markgrave",51.19645,4.40878,"Condominium","Entire home/apt",2,0,1,65,4,1125,0
"919","belgium","antwerp","2020-05-27",22634142,"Haringrode",51.20483,4.42736,"Townhouse","Private room",2,1,1,50,1,1125,0
"920","belgium","antwerp","2020-05-27",22668676,"Sint-Andries",51.21633,4.39544,"Apartment","Entire home/apt",4,2,3,85,1,14,15
"921","belgium","antwerp","2020-05-27",22685809,"Sint-Andries",51.21441,4.39837,"Apartment","Entire home/apt",6,2,3,85,1,4,0
"922","belgium","antwerp","2020-05-27",22708143,"Historisch Centrum",51.22261,4.40324,"Apartment","Entire home/apt",2,1,1,95,2,1125,30
"923","belgium","antwerp","2020-05-27",22712447,"Theaterbuurt-Meir",51.21733,4.40331,"Apartment","Entire home/apt",5,2,5,75,1,10,0
"924","belgium","antwerp","2020-05-27",22729647,"Borgerhout Intra Muros Zuid",51.21386,4.42903,"Apartment","Entire home/apt",5,2,3,150,1,365,0
"925","belgium","antwerp","2020-05-27",22742449,"Amandus - Atheneum",51.21905,4.42292,"Apartment","Entire home/apt",4,2,2,95,2,99,30
"926","belgium","antwerp","2020-05-27",22760259,"Historisch Centrum",51.22008,4.40227,"Apartment","Entire home/apt",2,0,1,40,2,1125,18
"927","belgium","antwerp","2020-05-27",22800465,"Brederode",51.20745,4.39982,"Apartment","Entire home/apt",2,1,1,60,2,30,0
"928","belgium","antwerp","2020-05-27",22805099,"Stadspark",51.21176,4.41,"Apartment","Entire home/apt",6,3,4,185,1,21,0
"929","belgium","antwerp","2020-05-27",22823846,"Petroleum - Zuid",51.1945,4.39272,"Apartment","Private room",2,2,2,45,21,62,0
"930","belgium","antwerp","2020-05-27",22888341,"Borgerhout Intra Muros Zuid",51.21106,4.43675,"Apartment","Entire home/apt",3,0,2,10,2,28,0
"931","belgium","antwerp","2020-05-27",22943053,"Universiteitsbuurt",51.22213,4.41325,"Apartment","Entire home/apt",4,1,2,36,1,1125,29
"932","belgium","antwerp","2020-05-27",22962721,"Deurne Zuid West",51.20794,4.45616,"Apartment","Entire home/apt",6,2,3,50,2,1125,0
"933","belgium","antwerp","2020-05-27",22964399,"Theaterbuurt-Meir",51.21806,4.40846,"Apartment","Entire home/apt",6,1,4,45,1,5,14
"934","belgium","antwerp","2020-05-27",22993143,"Ekeren Centrum",51.28631,4.41946,"Townhouse","Private room",2,1,1,28,1,1125,25
"935","belgium","antwerp","2020-05-27",22993422,"Harmonie",51.20826,4.40887,"Loft","Entire home/apt",2,1,1,62,2,1125,27
"936","belgium","antwerp","2020-05-27",23011361,"Amandus - Atheneum",51.22189,4.41959,"Apartment","Entire home/apt",2,1,0,45,60,1125,0
"937","belgium","antwerp","2020-05-27",23028504,"Sint-Andries",51.21521,4.39733,"Apartment","Entire home/apt",4,2,3,80,2,30,29
"938","belgium","antwerp","2020-05-27",23033176,"Stuivenberg",51.22729,4.42916,"Apartment","Entire home/apt",2,1,2,59,2,30,8
"939","belgium","antwerp","2020-05-27",23034489,"Historisch Centrum",51.2224,4.40368,"Apartment","Entire home/apt",4,0,3,95,1,1125,2
"940","belgium","antwerp","2020-05-27",23034636,"Historisch Centrum",51.22155,4.40297,"Apartment","Entire home/apt",2,1,1,45,1,7,0
"941","belgium","antwerp","2020-05-27",23049516,"Borgerhout Intra Muros Zuid",51.21228,4.43403,"Townhouse","Entire home/apt",2,1,1,65,1,1125,0
"942","belgium","antwerp","2020-05-27",23049794,"Theaterbuurt-Meir",51.21735,4.40957,"Apartment","Entire home/apt",6,2,4,150,1,21,14
"943","belgium","antwerp","2020-05-27",23051224,"Dam",51.23277,4.42437,"Apartment","Entire home/apt",2,1,1,75,2,1125,23
"944","belgium","antwerp","2020-05-27",23117654,"Borgerhout Extra Muros",51.20596,4.45111,"Apartment","Entire home/apt",4,2,3,96,2,1125,0
"945","belgium","antwerp","2020-05-27",23141079,"Deurne Zuid West",51.20239,4.45988,"Townhouse","Entire home/apt",4,2,3,59,4,1125,18
"946","belgium","antwerp","2020-05-27",23141583,"Haringrode",51.20447,4.41751,"Apartment","Entire home/apt",2,1,1,60,2,7,0
"947","belgium","antwerp","2020-05-27",23162754,"Centraal Station",51.21151,4.41836,"Loft","Private room",2,1,1,54,2,1125,7
"948","belgium","antwerp","2020-05-27",23181475,"Borgerhout Intra Muros Zuid",51.21169,4.43572,"Townhouse","Private room",2,1,1,39,1,7,0
"949","belgium","antwerp","2020-05-27",23217525,"Historisch Centrum",51.2193,4.40005,"Apartment","Entire home/apt",9,1,4,45,1,5,23
"950","belgium","antwerp","2020-05-27",23224114,"Brederode",51.1996,4.3906,"Apartment","Entire home/apt",2,1,1,65,2,1125,0
"951","belgium","antwerp","2020-05-27",23253358,"Kiel",51.1809,4.38629,"Apartment","Entire home/apt",3,1,1,99,1,60,1
"952","belgium","antwerp","2020-05-27",23263115,"Dam",51.23409,4.42622,"Apartment","Entire home/apt",4,1,1,80,2,1125,0
"953","belgium","antwerp","2020-05-27",23263382,"Centraal Station",51.218,4.42319,"Apartment","Entire home/apt",2,1,2,57,1,90,0
"954","belgium","antwerp","2020-05-27",23278921,"Zurenborg",51.20751,4.42728,"Apartment","Private room",2,1,1,55,1,1125,0
"955","belgium","antwerp","2020-05-27",23279726,"Zuid",51.20634,4.39057,"Apartment","Entire home/apt",2,1,1,50,7,14,0
"956","belgium","antwerp","2020-05-27",23300022,"Borgerhout Intra Muros Zuid",51.2153,4.42848,"Apartment","Entire home/apt",2,1,1,90,2,30,0
"957","belgium","antwerp","2020-05-27",23301255,"Stadspark",51.20425,4.41251,"Apartment","Entire home/apt",5,2,5,112,2,45,30
"958","belgium","antwerp","2020-05-27",23364073,"Harmonie",51.20554,4.40497,"Townhouse","Entire home/apt",8,4,4,204,2,1125,0
"959","belgium","antwerp","2020-05-27",23372858,"Amandus - Atheneum",51.22378,4.42058,"Apartment","Private room",2,1,2,63,1,30,28
"960","belgium","antwerp","2020-05-27",23385815,"Harmonie",51.20834,4.4068,"Apartment","Entire home/apt",4,1,1,90,30,1125,0
"961","belgium","antwerp","2020-05-27",23386612,"Theaterbuurt-Meir",51.21574,4.40758,"Loft","Entire home/apt",4,1,1,105,29,1124,0
"962","belgium","antwerp","2020-05-27",23392537,"Zuid",51.20949,4.39444,"Loft","Entire home/apt",4,1,2,295,1,1125,28
"963","belgium","antwerp","2020-05-27",23392809,"Haringrode",51.20134,4.42799,"House","Private room",2,1,1,40,2,180,25
"964","belgium","antwerp","2020-05-27",23395109,"Zuid",51.20999,4.39109,"Apartment","Entire home/apt",4,1,2,80,2,1125,28
"965","belgium","antwerp","2020-05-27",23444164,"Haringrode",51.20646,4.42278,"Townhouse","Entire home/apt",5,2,2,66,1,20,0
"966","belgium","antwerp","2020-05-27",23444238,"Stadspark",51.20767,4.41463,"Bed and breakfast","Private room",2,1,1,55,1,1125,0
"967","belgium","antwerp","2020-05-27",23500895,"Sint-Andries",51.21645,4.40059,"Townhouse","Private room",5,2,7,110,1,1125,26
"968","belgium","antwerp","2020-05-27",23503706,"Eilandje",51.23141,4.40907,"Apartment","Entire home/apt",3,1,2,999,3,1125,30
"969","belgium","antwerp","2020-05-27",23521144,"Stadspark",51.20789,4.41054,"Townhouse","Entire home/apt",4,2,4,160,2,1125,0
"970","belgium","antwerp","2020-05-27",23524053,"Stadspark",51.20839,4.41629,"Bed and breakfast","Private room",2,1,2,55,1,1125,30
"971","belgium","antwerp","2020-05-27",23558021,"Oud - Merksem",51.24853,4.44991,"Apartment","Private room",1,1,0,20,1,9,25
"972","belgium","antwerp","2020-05-27",23586326,"Sint-Andries",51.21303,4.39315,"Apartment","Entire home/apt",2,1,1,95,3,35,0
"973","belgium","antwerp","2020-05-27",23628172,"Deurne Zuid Oost",51.20261,4.47535,"Apartment","Entire home/apt",8,2,5,59,2,1124,30
"974","belgium","antwerp","2020-05-27",23636688,"Historisch Centrum",51.21913,4.39777,"Apartment","Entire home/apt",4,1,1,59,1,29,0
"975","belgium","antwerp","2020-05-27",23638756,"Theaterbuurt-Meir",51.21697,4.40538,"Apartment","Entire home/apt",4,0,2,77,1,180,14
"976","belgium","antwerp","2020-05-27",23640408,"Kiel",51.18399,4.38912,"Bed and breakfast","Private room",2,1,1,65,1,1125,23
"977","belgium","antwerp","2020-05-27",23648034,"Kiel",51.18379,4.38789,"Bed and breakfast","Private room",2,1,1,60,1,1125,30
"978","belgium","antwerp","2020-05-27",23694647,"Markgrave",51.19374,4.41082,"Apartment","Entire home/apt",1,0,1,32,4,182,0
"979","belgium","antwerp","2020-05-27",23739549,"Centraal Station",51.21486,4.41569,"Apartment","Entire home/apt",3,2,2,60,4,360,0
"980","belgium","antwerp","2020-05-27",23755415,"Linkeroever",51.21639,4.38138,"Apartment","Private room",2,1,1,59,1,1125,28
"981","belgium","antwerp","2020-05-27",23786630,"Historisch Centrum",51.22726,4.40259,"Apartment","Entire home/apt",4,1,1,95,2,7,25
"982","belgium","antwerp","2020-05-27",23787141,"Oosterveld - Elsdonk",51.17103,4.41921,"House","Entire home/apt",6,3,4,800,3,1125,0
"983","belgium","antwerp","2020-05-27",23789288,"Haringrode",51.20166,4.42937,"Apartment","Entire home/apt",5,3,3,63,2,180,0
"984","belgium","antwerp","2020-05-27",23808927,"Deurne Noord",51.23087,4.45622,"Loft","Entire home/apt",2,1,1,60,2,1125,0
"985","belgium","antwerp","2020-05-27",23825073,"Amandus - Atheneum",51.2215,4.42607,"Guesthouse","Private room",2,4,4,75,1,1125,30
"986","belgium","antwerp","2020-05-27",23867299,"Markgrave",51.19614,4.40857,"Loft","Entire home/apt",6,3,3,145,1,1124,0
"987","belgium","antwerp","2020-05-27",23899480,"Sint-Andries",51.21618,4.39988,"Apartment","Private room",2,1,1,65,2,14,0
"988","belgium","antwerp","2020-05-27",23969353,"Amandus - Atheneum",51.2193,4.42831,"Apartment","Entire home/apt",2,2,2,40,1,1125,0
"989","belgium","antwerp","2020-05-27",23984499,"Zurenborg",51.21049,4.42361,"Apartment","Private room",2,1,1,70,2,1125,27
"990","belgium","antwerp","2020-05-27",23984840,"Borgerhout Intra Muros Noord",51.21827,4.43211,"Apartment","Entire home/apt",4,2,2,120,1,30,0
"991","belgium","antwerp","2020-05-27",24013950,"Stadspark",51.20748,4.41931,"Apartment","Entire home/apt",6,2,3,120,1,1125,0
"992","belgium","antwerp","2020-05-27",24015470,"Stadspark",51.20784,4.41983,"Apartment","Private room",3,2,2,67,20,30,0
"993","belgium","antwerp","2020-05-27",24015804,"Stadspark",51.20782,4.41661,"Apartment","Entire home/apt",2,2,4,45,2,1125,0
"994","belgium","antwerp","2020-05-27",24018482,"Brederode",51.20075,4.3935,"Apartment","Private room",2,1,1,25,1,1125,0
"995","belgium","antwerp","2020-05-27",24040311,"Hoogte",51.173,4.40566,"Apartment","Private room",2,1,1,49,2,1125,18
"996","belgium","antwerp","2020-05-27",24061317,"Theaterbuurt-Meir",51.21374,4.40887,"Apartment","Entire home/apt",5,2,3,79,1,1125,27
"997","belgium","antwerp","2020-05-27",24061523,"Amandus - Atheneum",51.22046,4.4193,"Townhouse","Entire home/apt",4,2,2,125,6,1125,1
"998","belgium","antwerp","2020-05-27",24073624,"Markgrave",51.19599,4.4049,"Apartment","Entire home/apt",4,2,2,85,12,365,27
"999","belgium","antwerp","2020-05-27",24170223,"Borgerhout Extra Muros",51.20271,4.44458,"Apartment","Entire home/apt",2,1,1,50,2,1125,0
"1000","belgium","antwerp","2020-05-27",24263595,"Eilandje",51.23165,4.41029,"Apartment","Entire home/apt",3,1,2,999,1,1125,30
"1001","belgium","antwerp","2020-05-27",24264041,"Eilandje",51.23117,4.41037,"Apartment","Entire home/apt",3,1,2,999,1,1125,30
"1002","belgium","antwerp","2020-05-27",24264924,"Eilandje",51.23001,4.41074,"Apartment","Entire home/apt",3,1,2,999,1,1125,30
"1003","belgium","antwerp","2020-05-27",24266685,"Eilandje",51.23165,4.41119,"Apartment","Entire home/apt",3,1,2,999,1,1125,30
"1004","belgium","antwerp","2020-05-27",24266875,"Eilandje",51.23177,4.40955,"Apartment","Entire home/apt",3,1,2,999,1,1125,30
"1005","belgium","antwerp","2020-05-27",24308139,"Historisch Centrum",51.22287,4.39943,"Apartment","Entire home/apt",4,1,2,120,2,1125,30
"1006","belgium","antwerp","2020-05-27",24340681,"Oud - Berchem",51.20083,4.42352,"Townhouse","Entire home/apt",6,3,3,250,2,1125,14
"1007","belgium","antwerp","2020-05-27",24419851,"Zuid",51.20765,4.38626,"Apartment","Entire home/apt",3,1,2,75,2,1125,0
"1008","belgium","antwerp","2020-05-27",24426695,"Universiteitsbuurt",51.22387,4.40565,"Apartment","Entire home/apt",4,2,4,73,1,1125,2
"1009","belgium","antwerp","2020-05-27",24427819,"Universiteitsbuurt",51.22387,4.40565,"Apartment","Entire home/apt",4,2,3,65,1,1125,0
"1010","belgium","antwerp","2020-05-27",24440403,"Theaterbuurt-Meir",51.21654,4.40585,"Serviced apartment","Entire home/apt",6,2,2,99,1,999,24
"1011","belgium","antwerp","2020-05-27",24445658,"Hoboken - Noord",51.18652,4.37331,"Apartment","Private room",2,1,1,45,1,60,0
"1012","belgium","antwerp","2020-05-27",24486262,"Historisch Centrum",51.22101,4.40257,"Apartment","Entire home/apt",2,0,0,60,2,1125,18
"1013","belgium","antwerp","2020-05-27",24518063,"Sint-Andries",51.21676,4.39315,"Apartment","Entire home/apt",2,1,1,71,2,90,30
"1014","belgium","antwerp","2020-05-27",24531674,"Harmonie",51.20344,4.41087,"Apartment","Entire home/apt",4,2,2,95,2,1125,30
"1015","belgium","antwerp","2020-05-27",24548862,"Brederode",51.20594,4.39438,"Loft","Entire home/apt",2,1,1,95,1,1125,20
"1016","belgium","antwerp","2020-05-27",24555417,"Stadspark",51.20255,4.41314,"Apartment","Entire home/apt",2,0,2,25,80,1125,30
"1017","belgium","antwerp","2020-05-27",24596945,"Stuivenberg",51.22936,4.42625,"Guest suite","Private room",2,1,1,45,1,1125,28
"1018","belgium","antwerp","2020-05-27",24669581,"Theaterbuurt-Meir",51.21473,4.40867,"Apartment","Entire home/apt",2,0,1,75,2,7,29
"1019","belgium","antwerp","2020-05-27",24670984,"Amandus - Atheneum",51.22228,4.42086,"Apartment","Entire home/apt",6,2,2,139,2,1125,18
"1020","belgium","antwerp","2020-05-27",24696964,"Groenenhoek",51.19897,4.44056,"Apartment","Entire home/apt",4,2,2,50,2,13,0
"1021","belgium","antwerp","2020-05-27",24713161,"Oud - Berchem",51.20264,4.43141,"Apartment","Entire home/apt",4,1,3,89,1,1125,0
"1022","belgium","antwerp","2020-05-27",24716831,"Sint-Andries",51.21325,4.39354,"Loft","Entire home/apt",2,1,1,120,2,1125,0
"1023","belgium","antwerp","2020-05-27",24721664,"Borgerhout Extra Muros",51.20498,4.44987,"Apartment","Private room",2,2,2,23,15,55,0
"1024","belgium","antwerp","2020-05-27",24740629,"Hoogte",51.18335,4.39458,"Apartment","Entire home/apt",2,1,1,40,5,14,0
"1025","belgium","antwerp","2020-05-27",24829527,"Zuid",51.20955,4.38742,"Apartment","Entire home/apt",2,1,1,100,2,1125,29
"1026","belgium","antwerp","2020-05-27",24846820,"Sint-Andries",51.21655,4.3999,"Townhouse","Private room",3,1,2,35,1,31,19
"1027","belgium","antwerp","2020-05-27",24847714,"Sint-Andries",51.21647,4.40062,"Apartment","Entire home/apt",5,2,5,150,1,21,0
