"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"8839",16393984,"Tiergarten Süd","berlin","germany",52.50422,13.35582,"Apartment","Private room",2,1,1,21,7,17,0,"2020-06-13",630
"8840",16398334,"Reuterstraße","berlin","germany",52.48199,13.44067,"Apartment","Private room",1,1,2,20,3,1125,0,"2020-06-13",600
"8841",16399370,"südliche Luisenstadt","berlin","germany",52.49561,13.43305,"Apartment","Entire home/apt",2,1,1,58,14,99,21,"2020-06-13",522
"8842",16399839,"Wedding Zentrum","berlin","germany",52.5525,13.37896,"Apartment","Entire home/apt",10,3,5,239,2,1125,2,"2020-06-13",6692
"8843",16399879,"Tempelhofer Vorstadt","berlin","germany",52.49241,13.39666,"Apartment","Private room",1,1,1,85,55,100,0,"2020-06-13",2550
"8844",16400369,"Helmholtzplatz","berlin","germany",52.54228,13.41593,"Apartment","Private room",4,1,2,98,3,1125,15,"2020-06-13",1470
"8845",16400708,"nördliche Luisenstadt","berlin","germany",52.50264,13.43742,"Apartment","Private room",2,1,1,85,2,15,0,"2020-06-13",2550
"8846",16401193,"Tempelhofer Vorstadt","berlin","germany",52.49172,13.39709,"Apartment","Private room",1,1,1,34,89,99,18,"2020-06-13",408
"8847",16401216,"Frankfurter Allee Süd FK","berlin","germany",52.50543,13.46526,"Apartment","Private room",2,0,1,79,3,1125,29,"2020-06-13",79
"8848",16402413,"Mariendorf","berlin","germany",52.4424,13.38485,"Apartment","Entire home/apt",3,1,1,30,1,1125,0,"2020-06-13",900
"8849",16405504,"Tempelhofer Vorstadt","berlin","germany",52.48921,13.38801,"Loft","Entire home/apt",6,3,4,150,4,90,22,"2020-06-13",1200
"8850",16406507,"nördliche Luisenstadt","berlin","germany",52.50259,13.43354,"Apartment","Entire home/apt",2,1,1,43,2,1125,0,"2020-06-13",1290
"8851",16410022,"Prenzlauer Berg Südwest","berlin","germany",52.53078,13.40719,"Apartment","Entire home/apt",2,1,1,83,3,60,2,"2020-06-13",2324
"8852",16410687,"Reuterstraße","berlin","germany",52.48268,13.4333,"Apartment","Private room",2,1,3,30,5,20,0,"2020-06-13",900
"8853",16412432,"Reuterstraße","berlin","germany",52.48725,13.43092,"Apartment","Private room",2,1,2,28,1,1125,0,"2020-06-13",840
"8854",16414084,"Brunnenstr. Süd","berlin","germany",52.5353,13.40221,"Apartment","Entire home/apt",4,0,2,50,6,1125,0,"2020-06-13",1500
"8855",16414196,"Kantstraße","berlin","germany",52.50687,13.31435,"Apartment","Entire home/apt",2,2,2,52,30,150,12,"2020-06-13",936
"8856",16415711,"Helmholtzplatz","berlin","germany",52.54208,13.42221,"Apartment","Entire home/apt",2,1,1,60,1,1125,1,"2020-06-13",1740
"8857",16420530,"Schöneberg-Süd","berlin","germany",52.48188,13.35322,"Apartment","Entire home/apt",5,2,4,90,5,1125,0,"2020-06-13",2700
"8858",16420952,"Prenzlauer Berg Nord","berlin","germany",52.55112,13.41631,"Apartment","Entire home/apt",4,1,3,120,3,1125,0,"2020-06-13",3600
"8859",16421389,"Moabit West","berlin","germany",52.53211,13.32828,"Apartment","Private room",2,1,1,30,1,1125,0,"2020-06-13",900
"8860",16421483,"Brunnenstr. Süd","berlin","germany",52.5372,13.39562,"Apartment","Private room",2,1,1,23,2,5,0,"2020-06-13",690
"8861",16422066,"Neuköllner Mitte/Zentrum","berlin","germany",52.47392,13.42952,"Apartment","Private room",2,0,1,35,3,1125,0,"2020-06-13",1050
"8862",16423536,"Prenzlauer Berg Nord","berlin","germany",52.55249,13.41623,"Apartment","Entire home/apt",4,2,1,55,4,25,0,"2020-06-13",1650
"8863",16423646,"Schöneberg-Süd","berlin","germany",52.48106,13.35045,"Condominium","Entire home/apt",3,1,2,45,2,1125,0,"2020-06-13",1350
"8864",16424150,"südliche Luisenstadt","berlin","germany",52.4998,13.43957,"Apartment","Entire home/apt",4,2,2,55,3,5,0,"2020-06-13",1650
"8865",16425230,"Mierendorffplatz","berlin","germany",52.5265,13.29922,"Apartment","Shared room",3,1,2,20,20,30,0,"2020-06-13",600
"8866",16431212,"Karl-Marx-Allee-Nord","berlin","germany",52.52381,13.44655,"Apartment","Entire home/apt",1,1,1,50,60,365,29,"2020-06-13",50
"8867",16432117,"Reuterstraße","berlin","germany",52.49439,13.4215,"Apartment","Entire home/apt",4,2,3,80,4,30,0,"2020-06-13",2400
"8868",16432848,"Frankfurter Allee Süd FK","berlin","germany",52.50272,13.45105,"Apartment","Private room",2,1,1,47,5,40,13,"2020-06-13",799
"8869",16432925,"Reuterstraße","berlin","germany",52.48792,13.43802,"Apartment","Entire home/apt",3,1,2,105,2,1125,1,"2020-06-13",3045
"8870",16434420,"Prenzlauer Berg Süd","berlin","germany",52.53481,13.4351,"Apartment","Entire home/apt",4,1,2,53,2,30,0,"2020-06-13",1590
"8871",16436062,"Frankfurter Allee Süd FK","berlin","germany",52.50918,13.45926,"Apartment","Private room",2,1,1,35,7,31,0,"2020-06-13",1050
"8872",16436355,"Frankfurter Allee Süd FK","berlin","germany",52.5138,13.46986,"Apartment","Private room",2,1,1,12,1,15,0,"2020-06-13",360
"8873",16436968,"Heerstrasse","berlin","germany",52.5072,13.26035,"House","Private room",2,1,1,25,2,8,2,"2020-06-13",700
"8874",16437243,"Helmholtzplatz","berlin","germany",52.54341,13.41273,"Apartment","Entire home/apt",5,2,3,99,4,8,0,"2020-06-13",2970
"8875",16437500,"Alt  Treptow","berlin","germany",52.48995,13.44968,"Apartment","Entire home/apt",2,1,1,32,2,31,0,"2020-06-13",960
